Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Ellipse Scale_minRangeValue,Ellipse Scale_maxRangeValue,Ellipse Scale_completed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
5aca34565cd1050001626480,10,I4,,10,2024-05-27T21:52:47.1469607+00:00,Ellipse Scale,2024-05-27T21:52:51.5184713+00:00,,2.802361546,4.190172666212025,TRUE,,,,,
5aca34565cd1050001626480,11,S4,,11,2024-05-27T21:52:52.5566485+00:00,Ellipse Scale,2024-05-27T21:52:55.1477058+00:00,,2.790571252141591,3.802477263538147,TRUE,,,,,
5aca34565cd1050001626480,12,I5,,12,2024-05-27T21:52:56.3596106+00:00,Ellipse Scale,2024-05-27T21:53:00.3399327+00:00,,3.1215525040723886,4.255332439490751,TRUE,,,,,
5aca34565cd1050001626480,13,S5,,13,2024-05-27T21:53:01.3336402+00:00,Ellipse Scale,2024-05-27T21:53:03.4787855+00:00,,3.8987480192734285,4.774021933420526,TRUE,,,,,
5aca34565cd1050001626480,14,I6,,14,2024-05-27T21:53:04.3827793+00:00,Ellipse Scale,2024-05-27T21:53:07.8432904+00:00,,3.518591741036206,4.496659391196031,TRUE,,,,,
5aca34565cd1050001626480,15,S6,,15,2024-05-27T21:53:08.7248638+00:00,Ellipse Scale,2024-05-27T21:53:11.0321023+00:00,,3.725576252417027,4.824453833744707,TRUE,,,,,
5aca34565cd1050001626480,16,I7,,16,2024-05-27T21:53:11.875768+00:00,Ellipse Scale,2024-05-27T21:53:15.7564622+00:00,,4.061999313247058,5,TRUE,,,,,
5aca34565cd1050001626480,17,S7,,17,2024-05-27T21:53:16.8054448+00:00,Ellipse Scale,2024-05-27T21:53:22.1653225+00:00,,2.0777807666555015,3.002461772928489,TRUE,,,,,
5aca34565cd1050001626480,18,I8,,18,2024-05-27T21:53:23.2272506+00:00,Ellipse Scale,2024-05-27T21:53:26.2563812+00:00,,4.0389619089408875,5,TRUE,,,,,
5aca34565cd1050001626480,19,S8,,19,2024-05-27T21:53:27.1124022+00:00,Ellipse Scale,2024-05-27T21:53:29.0552021+00:00,,3.5847941173739715,4.678737768494769,TRUE,,,,,
5aca34565cd1050001626480,20,I9,,20,2024-05-27T21:53:29.8376485+00:00,Ellipse Scale,2024-05-27T21:53:33.347206+00:00,,3.7397409702573357,4.763567223703944,TRUE,,,,,
5aca34565cd1050001626480,21,S9,,21,2024-05-27T21:53:34.2626169+00:00,Ellipse Scale,2024-05-27T21:53:36.2451679+00:00,,1.9236045568326356,3.029210129326753,TRUE,,,,,
5aca34565cd1050001626480,22,I10,,22,2024-05-27T21:53:37.1748113+00:00,Ellipse Scale,2024-05-27T21:53:40.8523294+00:00,,3.8940219553206634,4.861796014277726,TRUE,,,,,
5aca34565cd1050001626480,23,S10,,23,2024-05-27T21:53:41.7172319+00:00,Ellipse Scale,2024-05-27T21:53:44.7431215+00:00,,2.618327896307554,3.8818129650756767,TRUE,,,,,
5aca34565cd1050001626480,24,I11,,24,2024-05-27T21:53:45.6932707+00:00,Ellipse Scale,2024-05-27T21:53:50.3492253+00:00,,1.6980175048219799,2.4831167576639084,TRUE,,,,,
5aca34565cd1050001626480,25,S11,,25,2024-05-27T21:53:51.3063175+00:00,Ellipse Scale,2024-05-27T21:53:53.0063624+00:00,,3.0746006286483345,4.166474494695233,TRUE,,,,,
5aca34565cd1050001626480,26,I12,,26,2024-05-27T21:53:53.777462+00:00,Ellipse Scale,2024-05-27T21:53:56.7762612+00:00,,3.491248795451808,4.813548287991935,TRUE,,,,,
5aca34565cd1050001626480,27,S12,,27,2024-05-27T21:53:57.5651831+00:00,Ellipse Scale,2024-05-27T21:53:59.1136161+00:00,,3.704141687865149,4.6864652263434206,TRUE,,,,,
5aca34565cd1050001626480,28,I13,,28,2024-05-27T21:53:59.9460345+00:00,Ellipse Scale,2024-05-27T21:54:02.8894624+00:00,,2.788009265693753,4.145378112843374,TRUE,,,,,
5aca34565cd1050001626480,29,S13,,29,2024-05-27T21:54:03.7584026+00:00,Ellipse Scale,2024-05-27T21:54:05.5877695+00:00,,3.6990489729482627,4.638995115305706,TRUE,,,,,
5aca34565cd1050001626480,30,I14,,30,2024-05-27T21:54:06.3791732+00:00,Ellipse Scale,2024-05-27T21:54:10.7624608+00:00,,2.763351878,3.699714632985005,TRUE,,,,,
5aca34565cd1050001626480,31,S14,,31,2024-05-27T21:54:11.625921+00:00,Ellipse Scale,2024-05-27T21:54:13.1079168+00:00,,3.5262422508134597,4.680540732910429,TRUE,,,,,
5aca34565cd1050001626480,32,Overall,,32,2024-05-27T21:54:13.8568174+00:00,Ellipse Scale,2024-05-27T21:54:39.1032829+00:00,,2.844305199458285,3.818056680651614,TRUE,,,,,
5aca34565cd1050001626480,34,Ease,,34,2024-05-27T21:54:42.8253954+00:00,Discrete Scale,2024-05-27T21:54:48.913151+00:00,,,,,8,9,,,
5aca34565cd1050001626480,35,Meaningfulness,,35,2024-05-27T21:54:49.6243033+00:00,Discrete Scale,2024-05-27T21:54:53.6943263+00:00,,,,,7,8,,,
5aca34565cd1050001626480,37,Device,,37,2024-05-27T21:54:57.3082822+00:00,Choose One,2024-05-27T21:54:59.4395691+00:00,,,,,,,Desktop,0,
5aca34565cd1050001626480,38,Free text,,38,2024-05-27T21:55:00.4625758+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,,,,
5aca34565cd1050001626480,39,Time,,39,2024-05-27T21:55:03.2717236+00:00,Choose One,2024-05-27T21:55:04.9613786+00:00,,,,,,,Within the last 7 days,0,
5aca34565cd1050001626480,40,Frequency,,40,2024-05-27T21:55:05.9071832+00:00,Choose One,2024-05-27T21:55:07.8015638+00:00,,,,,,,Weekly,1,
5aca34565cd1050001626480,41,Propose,,41,2024-05-27T21:55:08.7350627+00:00,Choose One,2024-05-27T21:55:10.6713069+00:00,,,,,,,Commuting,0,
5aca34565cd1050001626480,42,Gender,,42,2024-05-27T21:55:12.6591921+00:00,Choose One,2024-05-27T21:55:14.222601+00:00,,,,,,,Female,1,
5aca34565cd1050001626480,43,Age,,43,2024-05-27T21:55:15.0705382+00:00,Choose One,2024-05-27T21:55:16.6842672+00:00,,,,,,,25-34 years,1,
636675b4dd6bb79382d46c2b,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T22:25:36.86457+00:00,Confirmation,2024-05-27T22:25:42.1229196+00:00,TRUE,,,,,,,,
636675b4dd6bb79382d46c2b,4,I1 ,,4,2024-05-27T22:26:37.0015978+00:00,Ellipse Scale,2024-05-27T22:26:58.5896028+00:00,,4.090559486315207,4.865411932,TRUE,,,,,
636675b4dd6bb79382d46c2b,5,S1,,5,2024-05-27T22:27:00.0021321+00:00,Ellipse Scale,2024-05-27T22:27:05.955413+00:00,,2.7196915313335177,3.284337981191981,TRUE,,,,,
636675b4dd6bb79382d46c2b,6,I2,,6,2024-05-27T22:27:07.4490136+00:00,Ellipse Scale,2024-05-27T22:27:14.0388024+00:00,,3.900668392,4.653257497261275,TRUE,,,,,
636675b4dd6bb79382d46c2b,7,S2,,7,2024-05-27T22:27:15.0400992+00:00,Ellipse Scale,2024-05-27T22:27:19.4271624+00:00,,3.901290394882542,4.771709154284149,TRUE,,,,,
636675b4dd6bb79382d46c2b,8,I3,,8,2024-05-27T22:27:20.4304598+00:00,Ellipse Scale,2024-05-27T22:27:24.0152604+00:00,,3.0237764317193365,3.493917229120768,TRUE,,,,,
636675b4dd6bb79382d46c2b,9,S3,,9,2024-05-27T22:27:25.3485702+00:00,Ellipse Scale,2024-05-27T22:27:29.9319865+00:00,,2.588496340502104,3.2766120722789105,TRUE,,,,,
636675b4dd6bb79382d46c2b,10,I4,,10,2024-05-27T22:27:30.9889374+00:00,Ellipse Scale,2024-05-27T22:27:36.5559509+00:00,,3.9594463625480745,4.865310702492094,TRUE,,,,,
636675b4dd6bb79382d46c2b,11,S4,,11,2024-05-27T22:27:37.4182246+00:00,Ellipse Scale,2024-05-27T22:27:39.9261766+00:00,,1.9332524924981003,2.9186553071810066,TRUE,,,,,
636675b4dd6bb79382d46c2b,12,I5,,12,2024-05-27T22:27:40.9123554+00:00,Ellipse Scale,2024-05-27T22:27:45.0983658+00:00,,3.9682487823006474,4.8072129125241485,TRUE,,,,,
636675b4dd6bb79382d46c2b,13,S5,,13,2024-05-27T22:27:46.0400425+00:00,Ellipse Scale,2024-05-27T22:27:48.5519261+00:00,,2.053649356810964,2.9110529429365317,TRUE,,,,,
636675b4dd6bb79382d46c2b,14,I6,,14,2024-05-27T22:27:49.4135803+00:00,Ellipse Scale,2024-05-27T22:27:54.1023715+00:00,,4.435380446938715,5,TRUE,,,,,
636675b4dd6bb79382d46c2b,15,S6,,15,2024-05-27T22:27:55.4545801+00:00,Ellipse Scale,2024-05-27T22:27:57.9875067+00:00,,1.7568353558381185,2.900296975761056,TRUE,,,,,
636675b4dd6bb79382d46c2b,16,I7,,16,2024-05-27T22:27:59.4205071+00:00,Ellipse Scale,2024-05-27T22:28:01.778308+00:00,,4.588771828,5,TRUE,,,,,
636675b4dd6bb79382d46c2b,17,S7,,17,2024-05-27T22:28:03.0319661+00:00,Ellipse Scale,2024-05-27T22:28:07.0522586+00:00,,1.6141902994915296,2.208553674838032,TRUE,,,,,
636675b4dd6bb79382d46c2b,18,I8,,18,2024-05-27T22:28:08.3551462+00:00,Ellipse Scale,2024-05-27T22:28:11.7321051+00:00,,4.305488940647003,5,TRUE,,,,,
636675b4dd6bb79382d46c2b,19,S8,,19,2024-05-27T22:28:12.6908556+00:00,Ellipse Scale,2024-05-27T22:28:16.465837+00:00,,1.1450360149293508,1.8182940290901393,TRUE,,,,,
636675b4dd6bb79382d46c2b,20,I9,,20,2024-05-27T22:28:17.477208+00:00,Ellipse Scale,2024-05-27T22:28:20.1831879+00:00,,4.225776355529815,4.7709237771065425,TRUE,,,,,
636675b4dd6bb79382d46c2b,21,S9,,21,2024-05-27T22:28:21.3700745+00:00,Ellipse Scale,2024-05-27T22:28:25.3551449+00:00,,1,1.9852180372660184,TRUE,,,,,
636675b4dd6bb79382d46c2b,22,I10,,22,2024-05-27T22:28:26.6547268+00:00,Ellipse Scale,2024-05-27T22:28:31.4370469+00:00,,3.9698519004730306,4.699016847341047,TRUE,,,,,
636675b4dd6bb79382d46c2b,23,S10,,23,2024-05-27T22:28:32.2766509+00:00,Ellipse Scale,2024-05-27T22:28:33.5996928+00:00,,2.142321153044076,2.7546675810915247,TRUE,,,,,
636675b4dd6bb79382d46c2b,24,I11,,24,2024-05-27T22:28:34.7760606+00:00,Ellipse Scale,2024-05-27T22:28:37.3028949+00:00,,3.0033998560601622,3.2929318200048563,TRUE,,,,,
636675b4dd6bb79382d46c2b,25,S11,,25,2024-05-27T22:28:38.1467148+00:00,Ellipse Scale,2024-05-27T22:28:40.326829+00:00,,2.4364532901489193,2.944162817440474,TRUE,,,,,
636675b4dd6bb79382d46c2b,26,I12,,26,2024-05-27T22:28:41.2282518+00:00,Ellipse Scale,2024-05-27T22:28:44.5863703+00:00,,3.259725129761143,4.060529887776989,TRUE,,,,,
636675b4dd6bb79382d46c2b,27,S12,,27,2024-05-27T22:28:45.4103659+00:00,Ellipse Scale,2024-05-27T22:28:47.9336648+00:00,,1.1981644469837789,2.810894544692359,TRUE,,,,,
636675b4dd6bb79382d46c2b,28,I13,,28,2024-05-27T22:28:48.8100113+00:00,Ellipse Scale,2024-05-27T22:28:51.9464549+00:00,,3.970249146756201,4.810354568920971,TRUE,,,,,
636675b4dd6bb79382d46c2b,29,S13,,29,2024-05-27T22:28:52.8034812+00:00,Ellipse Scale,2024-05-27T22:28:55.2934892+00:00,,1.6734547838186025,3.6360580614588836,TRUE,,,,,
636675b4dd6bb79382d46c2b,30,I14,,30,2024-05-27T22:28:56.1445422+00:00,Ellipse Scale,2024-05-27T22:29:00.1220598+00:00,,3.606631824889049,4.818109608847998,TRUE,,,,,
636675b4dd6bb79382d46c2b,31,S14,,31,2024-05-27T22:29:01.0859873+00:00,Ellipse Scale,2024-05-27T22:29:03.5077466+00:00,,1.786334261,3.185398373010524,TRUE,,,,,
636675b4dd6bb79382d46c2b,32,Overall,,32,2024-05-27T22:29:04.4244762+00:00,Ellipse Scale,2024-05-27T22:29:07.1009122+00:00,,2.985881733495023,3.990114507858309,TRUE,,,,,
636675b4dd6bb79382d46c2b,34,Ease,,34,2024-05-27T22:29:11.4155995+00:00,Discrete Scale,2024-05-27T22:29:14.4924982+00:00,,,,,5,6,,,
636675b4dd6bb79382d46c2b,35,Meaningfulness,,35,2024-05-27T22:29:15.4548199+00:00,Discrete Scale,2024-05-27T22:29:17.4730402+00:00,,,,,7,8,,,
636675b4dd6bb79382d46c2b,37,Device,,37,2024-05-27T22:29:20.6577534+00:00,Choose One,2024-05-27T22:29:23.5242139+00:00,,,,,,,Mobile phone,1,
636675b4dd6bb79382d46c2b,38,Free text,,38,2024-05-27T22:29:24.3221314+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,,,,
636675b4dd6bb79382d46c2b,39,Time,,39,2024-05-27T22:29:28.4642723+00:00,Choose One,2024-05-27T22:29:30.3585725+00:00,,,,,,,Within the last 7 days,0,
636675b4dd6bb79382d46c2b,40,Frequency,,40,2024-05-27T22:29:31.0311021+00:00,Choose One,2024-05-27T22:29:32.6047479+00:00,,,,,,,Weekly,1,
636675b4dd6bb79382d46c2b,41,Propose,,41,2024-05-27T22:29:33.2762996+00:00,Choose One,2024-05-27T22:29:36.2110596+00:00,,,,,,,Friends / Family,2,
636675b4dd6bb79382d46c2b,42,Gender,,42,2024-05-27T22:29:36.9742457+00:00,Choose One,2024-05-27T22:29:38.3827001+00:00,,,,,,,Male,0,
636675b4dd6bb79382d46c2b,43,Age,,43,2024-05-27T22:29:39.1595018+00:00,Choose One,2024-05-27T22:29:40.7409869+00:00,,,,,,,25-34 years,1,
6650a1a158b5973c2cff01b5,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T22:36:28.4950859+00:00,Confirmation,2024-05-27T22:36:43.6080508+00:00,TRUE,,,,,,,,
6650a1a158b5973c2cff01b5,4,I1 ,,4,2024-05-27T22:37:28.8464216+00:00,Ellipse Scale,2024-05-27T22:37:38.4845713+00:00,,4.995745029,5,TRUE,,,,,
6650a1a158b5973c2cff01b5,5,S1,,5,2024-05-27T22:37:39.9265411+00:00,Ellipse Scale,2024-05-27T22:37:50.5862288+00:00,,3.3808987803628594,4.461582521888552,TRUE,,,,,
6650a1a158b5973c2cff01b5,6,I2,,6,2024-05-27T22:37:51.7387913+00:00,Ellipse Scale,2024-05-27T22:37:57.1457028+00:00,,3.474897205629654,4.0321577612306685,TRUE,,,,,
6650a1a158b5973c2cff01b5,7,S2,,7,2024-05-27T22:37:58.0586864+00:00,Ellipse Scale,2024-05-27T22:38:11.9409843+00:00,,1.8169544227149987,2.1311676622207676,TRUE,,,,,
6650a1a158b5973c2cff01b5,8,I3,,8,2024-05-27T22:38:13.106117+00:00,Ellipse Scale,2024-05-27T22:38:20.52894+00:00,,2.979543408886343,2.986853054785774,TRUE,,,,,
6650a1a158b5973c2cff01b5,9,S3,,9,2024-05-27T22:38:21.4912484+00:00,Ellipse Scale,2024-05-27T22:38:25.9714756+00:00,,2.9657625769438374,2.966959772900367,TRUE,,,,,
6650a1a158b5973c2cff01b5,10,I4,,10,2024-05-27T22:38:27.0512361+00:00,Ellipse Scale,2024-05-27T22:38:30.7102023+00:00,,2.0108084144773115,2.0184248598941132,TRUE,,,,,
6650a1a158b5973c2cff01b5,11,S4,,11,2024-05-27T22:38:31.8367282+00:00,Ellipse Scale,2024-05-27T22:38:34.2313594+00:00,,3.0414649670920433,3.0609634527166385,TRUE,,,,,
6650a1a158b5973c2cff01b5,12,I5,,12,2024-05-27T22:38:35.167671+00:00,Ellipse Scale,2024-05-27T22:38:40.6779206+00:00,,2.9893048128342246,2.9900171835365352,TRUE,,,,,
6650a1a158b5973c2cff01b5,13,S5,,13,2024-05-27T22:38:41.681835+00:00,Ellipse Scale,2024-05-27T22:38:44.4996978+00:00,,3.9968171046259746,4.019779429625139,TRUE,,,,,
6650a1a158b5973c2cff01b5,14,I6,,14,2024-05-27T22:38:45.4287106+00:00,Ellipse Scale,2024-05-27T22:38:50.0211394+00:00,,3.9430771550568435,3.943140779109293,TRUE,,,,,
6650a1a158b5973c2cff01b5,15,S6,,15,2024-05-27T22:38:50.8535735+00:00,Ellipse Scale,2024-05-27T22:38:52.8022006+00:00,,2.078798788969806,2.0879439850143373,TRUE,,,,,
6650a1a158b5973c2cff01b5,16,I7,,16,2024-05-27T22:38:53.7179858+00:00,Ellipse Scale,2024-05-27T22:38:59.4390511+00:00,,4.990508141723263,4.9964869214194145,TRUE,,,,,
6650a1a158b5973c2cff01b5,17,S7,,17,2024-05-27T22:39:00.2469817+00:00,Ellipse Scale,2024-05-27T22:39:05.5304496+00:00,,2.371632333687914,3.551218631120082,TRUE,,,,,
6650a1a158b5973c2cff01b5,18,I8,,18,2024-05-27T22:39:06.524901+00:00,Ellipse Scale,2024-05-27T22:39:11.4067742+00:00,,3.982158395096872,4.000736437280091,TRUE,,,,,
6650a1a158b5973c2cff01b5,19,S8,,19,2024-05-27T22:39:12.353356+00:00,Ellipse Scale,2024-05-27T22:39:13.2990685+00:00,,1.8740978225837424,1.9016597392577848,TRUE,,,,,
6650a1a158b5973c2cff01b5,20,I9,,20,2024-05-27T22:39:14.4010699+00:00,Ellipse Scale,2024-05-27T22:39:17.7336057+00:00,,4.974797479747975,4.9800343670730705,TRUE,,,,,
6650a1a158b5973c2cff01b5,21,S9,,21,2024-05-27T22:39:18.6914065+00:00,Ellipse Scale,2024-05-27T22:39:24.5383123+00:00,,1,1.9258664502813918,TRUE,,,,,
6650a1a158b5973c2cff01b5,22,I10,,22,2024-05-27T22:39:25.4900056+00:00,Ellipse Scale,2024-05-27T22:39:33.0116537+00:00,,2.9497109632181973,2.9746772450900005,TRUE,,,,,
6650a1a158b5973c2cff01b5,23,S10,,23,2024-05-27T22:39:34.5993644+00:00,Ellipse Scale,2024-05-27T22:39:37.2415511+00:00,,3.025727773118712,3.0363573014192915,TRUE,,,,,
6650a1a158b5973c2cff01b5,24,I11,,24,2024-05-27T22:39:38.0261088+00:00,Ellipse Scale,2024-05-27T22:39:43.8136966+00:00,,1.9792922428278596,1.9813763194501268,TRUE,,,,,
6650a1a158b5973c2cff01b5,25,S11,,25,2024-05-27T22:39:44.5962071+00:00,Ellipse Scale,2024-05-27T22:39:48.97006+00:00,,3.0192414696015057,3.0266995549146842,TRUE,,,,,
6650a1a158b5973c2cff01b5,26,I12,,26,2024-05-27T22:39:49.9434455+00:00,Ellipse Scale,2024-05-27T22:39:53.5429275+00:00,,2.9533589722608626,2.958063117723765,TRUE,,,,,
6650a1a158b5973c2cff01b5,27,S12,,27,2024-05-27T22:39:54.4056014+00:00,Ellipse Scale,2024-05-27T22:39:55.4308897+00:00,,2.8851341917413817,2.894462173490076,TRUE,,,,,
6650a1a158b5973c2cff01b5,28,I13,,28,2024-05-27T22:39:56.3215913+00:00,Ellipse Scale,2024-05-27T22:40:05.404245+00:00,,3.9850257753048033,4.016443952087515,TRUE,,,,,
6650a1a158b5973c2cff01b5,29,S13,,29,2024-05-27T22:40:06.4603038+00:00,Ellipse Scale,2024-05-27T22:40:08.8346582+00:00,,1,1.012273954668194,TRUE,,,,,
6650a1a158b5973c2cff01b5,30,I14,,30,2024-05-27T22:40:08.9247113+00:00,Ellipse Scale,2024-05-27T22:40:18.4160823+00:00,,2.781284404,3.886512724848293,TRUE,,,,,
6650a1a158b5973c2cff01b5,31,S14,,31,2024-05-27T22:40:19.9562709+00:00,Ellipse Scale,2024-05-27T22:40:21.0614516+00:00,,3.0319592442430263,3.913800964579268,TRUE,,,,,
6650a1a158b5973c2cff01b5,32,Overall,,32,2024-05-27T22:40:22.6549734+00:00,Ellipse Scale,2024-05-27T22:40:27.8383822+00:00,,3.987971695270963,3.9902626626298994,TRUE,,,,,
6650a1a158b5973c2cff01b5,34,Ease,,34,2024-05-27T22:40:34.0122786+00:00,Discrete Scale,2024-05-27T22:40:42.1457907+00:00,,,,,8,9,,,
6650a1a158b5973c2cff01b5,35,Meaningfulness,,35,2024-05-27T22:40:43.6809386+00:00,Discrete Scale,2024-05-27T22:40:50.9725995+00:00,,,,,7,8,,,
6650a1a158b5973c2cff01b5,37,Device,,37,2024-05-27T22:40:56.9646407+00:00,Choose One,2024-05-27T22:40:59.7222978+00:00,,,,,,,Desktop,0,
6650a1a158b5973c2cff01b5,38,Free text,,38,2024-05-27T22:41:00.0300944+00:00,Free Text,2024-05-27T22:42:01.9690236+00:00,,,,,,,,,"No, I found the format quite fun actually, due to never used such a format before, but I think it's great because sometimes you don't have a direct yes or no, or a 9 out of 10 answer for example, so having to select a range I found quite handy, as a researcher myself much respect for this format!"
6650a1a158b5973c2cff01b5,39,Time,,39,2024-05-27T22:42:02.8774675+00:00,Choose One,2024-05-27T22:42:04.7570416+00:00,,,,,,,Within the last 7 days,0,
6650a1a158b5973c2cff01b5,40,Frequency,,40,2024-05-27T22:42:06.0277816+00:00,Choose One,2024-05-27T22:42:09.070415+00:00,,,,,,,Daily,0,
6650a1a158b5973c2cff01b5,41,Propose,,41,2024-05-27T22:42:09.9851258+00:00,Choose One,2024-05-27T22:42:12.512249+00:00,,,,,,,Business / Work Travel,1,
6650a1a158b5973c2cff01b5,42,Gender,,42,2024-05-27T22:42:13.6044929+00:00,Choose One,2024-05-27T22:42:15.1949975+00:00,,,,,,,Male,0,
6650a1a158b5973c2cff01b5,43,Age,,43,2024-05-27T22:42:16.1072818+00:00,Choose One,2024-05-27T22:42:17.9212046+00:00,,,,,,,25-34 years,1,
5eb1658ad3a35f24f1c3931b,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T23:09:37.4626286+00:00,Confirmation,2024-05-27T23:09:46.4096343+00:00,TRUE,,,,,,,,
5eb1658ad3a35f24f1c3931b,4,I1 ,,4,2024-05-27T23:10:15.1223696+00:00,Ellipse Scale,2024-05-27T23:10:24.6062515+00:00,,4.0104289021277495,4.011210211930284,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,5,S1,,5,2024-05-27T23:10:26.1988957+00:00,Ellipse Scale,2024-05-27T23:10:32.3128816+00:00,,4.005973324605188,4.005973324605188,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,6,I2,,6,2024-05-27T23:10:33.4475692+00:00,Ellipse Scale,2024-05-27T23:10:38.1948241+00:00,,1.9827192946567385,1.9897717044431715,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,7,S2,,7,2024-05-27T23:10:39.2238571+00:00,Ellipse Scale,2024-05-27T23:10:42.674271+00:00,,2.9816015499855073,2.9860748148678504,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,8,I3,,8,2024-05-27T23:10:43.3376876+00:00,Ellipse Scale,2024-05-27T23:10:47.4743452+00:00,,3.9954995499549955,4.000242139241752,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,9,S3,,9,2024-05-27T23:10:48.9461102+00:00,Ellipse Scale,2024-05-27T23:10:53.8951338+00:00,,4.974797479747975,4.979647551532013,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,10,I4,,10,2024-05-27T23:10:54.9983926+00:00,Ellipse Scale,2024-05-27T23:10:59.0467467+00:00,,2.0081709469648263,2.0159561410686524,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,11,S4,,11,2024-05-27T23:11:00.1331403+00:00,Ellipse Scale,2024-05-27T23:11:03.2751989+00:00,,2.9646154338754034,2.969069634236151,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,12,I5,,12,2024-05-27T23:11:04.2327842+00:00,Ellipse Scale,2024-05-27T23:11:07.6071128+00:00,,4.0060387925600125,4.011210211930284,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,13,S5,,13,2024-05-27T23:11:08.6019971+00:00,Ellipse Scale,2024-05-27T23:11:12.1686879+00:00,,3.008289857198886,3.010964733,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,14,I6,,14,2024-05-27T23:11:13.1879055+00:00,Ellipse Scale,2024-05-27T23:11:17.1380923+00:00,,4.000736437280091,4.001713239505769,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,15,S6,,15,2024-05-27T23:11:18.0388775+00:00,Ellipse Scale,2024-05-27T23:11:20.4459708+00:00,,1.0307121621253037,1.031421323950577,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,16,I7,,16,2024-05-27T23:11:21.4613914+00:00,Ellipse Scale,2024-05-27T23:11:24.7741883+00:00,,4.977502570157064,4.985271254398167,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,17,S7,,17,2024-05-27T23:11:25.7419128+00:00,Ellipse Scale,2024-05-27T23:11:28.7502874+00:00,,1.9936526120144484,2.0011685827673675,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,18,I8,,18,2024-05-27T23:11:29.9124332+00:00,Ellipse Scale,2024-05-27T23:11:32.8058304+00:00,,4.979533782255231,4.9800343670730705,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,19,S8,,19,2024-05-27T23:11:33.7592842+00:00,Ellipse Scale,2024-05-27T23:11:35.6503443+00:00,,4.974797479747975,4.977561392502887,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,20,I9,,20,2024-05-27T23:11:36.5510937+00:00,Ellipse Scale,2024-05-27T23:11:39.3476033+00:00,,1.0156537392869722,1.020446363,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,21,S9,,21,2024-05-27T23:11:40.9518892+00:00,Ellipse Scale,2024-05-27T23:11:43.2642609+00:00,,3.9827293579797862,3.9850257753048033,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,22,I10,,22,2024-05-27T23:11:44.2229345+00:00,Ellipse Scale,2024-05-27T23:11:47.2857051+00:00,,2.9900171835365352,2.9952540708616313,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,23,S10,,23,2024-05-27T23:11:48.1229102+00:00,Ellipse Scale,2024-05-27T23:11:50.276307+00:00,,4.011347725681659,4.019177135178984,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,24,I11,,24,2024-05-27T23:11:51.8629949+00:00,Ellipse Scale,2024-05-27T23:11:58.1323018+00:00,,1.9897717044431715,1.9930038458391293,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,25,S11,,25,2024-05-27T23:11:59.1591935+00:00,Ellipse Scale,2024-05-27T23:12:01.240937+00:00,,3.984417922311711,3.9902626626298994,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,26,I12,,26,2024-05-27T23:12:02.1340599+00:00,Ellipse Scale,2024-05-27T23:12:04.9981537+00:00,,4.985271254398167,4.994065435,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,27,S12,,27,2024-05-27T23:12:05.8536514+00:00,Ellipse Scale,2024-05-27T23:12:08.2474807+00:00,,4.001758027042374,4.005995318837173,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,28,I13,,28,2024-05-27T23:12:09.2609139+00:00,Ellipse Scale,2024-05-27T23:12:12.3629891+00:00,,2.9952540708616313,2.9972997299729975,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,29,S13,,29,2024-05-27T23:12:13.393557+00:00,Ellipse Scale,2024-05-27T23:12:15.0836517+00:00,,2.9900171835365352,2.993393654874775,TRUE,,,,,
5eb1658ad3a35f24f1c3931b,30,I14,,30,2024-05-27T23:12:16.0247542+00:00,Ellipse Scale,2024-05-27T23:12:19.3747946+00:00,,3.988489123753814,3.9954995499549955,TRUE,,,,,
